Checkpoint number,Checkpoint fraction,CP number branch 1,CP fraction branch 1,CP number branch 2,CP fraction branch 2,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
399,0.88799614,2,0.01019789,3,0.43651477,22,22,-1,21220.00781,2359.37549,358.05472,1794.49072,
399,0.88738424,2,0.01019789,3,0.43651477,22,22,-1,21219.80469,2352.28564,357.68878,1791.57092,
399,0.88713855,2,0.01019789,3,0.43651477,22,22,-1,21219.72461,2345.35742,357.46088,1788.21582,
399,0.88726139,2,0.01019789,3,0.43651477,22,22,-1,21219.76563,2338.61401,357.36765,1784.43787,
399,0.88775474,2,0.01019789,3,0.43651477,22,22,-1,21219.92773,2332.07861,357.40521,1780.24951,
399,0.8886205,2,0.01019789,3,0.43651477,22,22,-1,21220.21289,2325.77368,357.56879,1775.66357,
399,0.88985968,2,0.01019789,3,0.43651477,22,22,-1,21220.62305,2319.72266,357.85376,1770.69434,
399,0.89147288,2,0.01019789,3,0.43651477,22,22,-1,21221.1543,2313.94824,358.25543,1765.35645,
399,0.89345998,2,0.01019789,3,0.43651477,22,22,-1,21221.81055,2308.47363,358.76929,1759.66565,
399,0.89582002,2,0.01019789,3,0.43651477,22,22,-1,21222.58789,2303.3208,359.3902,1753.63818,
399,0.89854997,2,0.01019789,3,0.43651477,22,22,-1,21223.49023,2298.51172,360.11362,1747.29285,
399,0.9016462,2,0.01019789,3,0.43651477,22,22,-1,21224.51172,2294.06787,360.93497,1740.64905,
399,0.90510285,2,0.01019789,3,0.43651477,22,22,-1,21225.65234,2290.00952,361.8497,1733.72778,
399,0.90891284,2,0.01019789,3,0.43651477,22,22,-1,21226.9082,2286.35596,362.85342,1726.552,
399,0.91306627,2,0.01019789,3,0.43651477,22,22,-1,21228.2793,2283.12524,363.94223,1719.14624,
399,0.91755259,2,0.01019789,3,0.43651477,22,22,-1,21229.75977,2280.33447,365.112,1711.53577,
399,0.92235839,2,0.01019789,3,0.43651477,22,22,-1,21231.34375,2277.99878,366.35913,1703.74792,
399,0.92746896,2,0.01019789,3,0.43651477,22,22,-1,21233.03125,2276.13184,367.68011,1695.81091,
399,0.93286693,2,0.01019789,3,0.43651477,22,22,-1,21234.8125,2274.74512,369.0715,1687.75452,
399,0.93853319,2,0.01019789,3,0.43651477,22,22,-1,21236.68164,2273.84839,370.53012,1679.6095,
399,0.94442552,2,0.01019789,3,0.43651477,22,22,-1,21238.625,2273.27075,371.82761,1671.34509,
399,0.95040667,2,0.01019789,3,0.43651477,22,22,-1,21240.59766,2272.74683,372.77838,1663.01123,
399,0.95625412,2,0.01019789,3,0.43651477,22,22,-1,21242.52734,2271.95313,373.29004,1654.74414,
399,0.96190321,2,0.01019789,3,0.43651477,22,22,-1,21244.39063,2270.8147,373.39316,1646.59265,
399,0.96737462,2,0.01019789,3,0.43651477,22,22,-1,21246.19727,2269.35327,373.11914,1638.54028,
399,0.97260863,2,0.01019789,3,0.43651477,22,22,-1,21247.92383,2267.52417,372.5372,1630.64429,
399,0.97753263,2,0.01019789,3,0.43651477,22,22,-1,21249.54883,2265.25293,371.69666,1622.96387,
399,0.98192769,2,0.01019789,3,0.43651477,22,22,-1,21250.99805,2262.32104,370.70541,1615.67981,
399,0.98568839,2,0.01019789,3,0.43651477,22,22,-1,21252.23828,2258.62524,369.62164,1608.87793,
399,0.9889074,2,0.01019789,3,0.43651477,22,22,-1,21253.30078,2254.25122,368.39999,1602.47498,
399,0.99166453,2,0.01019789,3,0.43651477,22,22,-1,21254.21094,2249.35938,367.10748,1596.44177,
399,0.99400634,2,0.01019789,3,0.43651477,22,22,-1,21254.98438,2244.07495,365.81946,1590.77527,
399,0.99594718,2,0.01019789,3,0.43651477,22,22,-1,21255.62305,2238.46411,364.58987,1585.48621,
399,0.99748147,2,0.01019789,3,0.43651477,22,22,-1,21256.13086,2232.54907,363.44757,1580.58936,
399,0.99860185,2,0.01019789,3,0.43651477,22,22,-1,21256.5,2226.34448,362.41125,1576.09802,
399,0.99930382,2,0.01019789,3,0.43651477,22,22,-1,21256.73047,2219.86694,361.49426,1572.02271,
399,0.99958634,2,0.01019789,3,0.43651477,22,22,-1,21256.82422,2213.13696,360.70541,1568.37109,
399,0.99945074,2,0.01019789,3,0.43651477,22,22,-1,21256.7793,2206.17822,360.05072,1565.14954,
399,0.99889958,2,0.01019789,3,0.43651477,22,22,-1,21256.59766,2199.01514,359.53302,1562.3634,
399,0.99793583,2,0.01019789,3,0.43651477,22,22,-1,21256.2793,2191.67285,359.15302,1560.01758,
399,0.99656326,2,0.01019789,3,0.43651477,22,22,-1,21255.82617,2184.177,358.90961,1558.11658,
399,0.99478573,2,0.01019789,3,0.43651477,22,22,-1,21255.24023,2176.55298,358.80005,1556.66492,
399,0.99260783,2,0.01019789,3,0.43651477,22,22,-1,21254.52148,2168.82715,358.82114,1555.66675,
399,0.99003458,2,0.01019789,3,0.43651477,22,22,-1,21253.67383,2161.02539,358.96884,1555.12598,
399,0.98707151,2,0.01019789,3,0.43651477,22,22,-1,21252.69531,2153.17456,359.23889,1555.04614,
399,0.98372507,2,0.01019789,3,0.43651477,22,22,-1,21251.5918,2145.30103,359.6265,1555.43018,
399,0.98000336,2,0.01019789,3,0.43651477,22,22,-1,21250.36328,2137.43262,360.12708,1556.28003,
399,0.97591561,2,0.01019789,3,0.43651477,22,22,-1,21249.01563,2129.59766,360.73599,1557.59644,
399,0.97147244,2,0.01019789,3,0.43651477,22,22,-1,21247.54883,2121.82422,361.44873,1559.37915,
399,0.96668577,2,0.01019789,3,0.43651477,22,22,-1,21245.96875,2114.14111,362.2605,1561.62671,
399,0.96157056,2,0.01019789,3,0.43651477,22,22,-1,21244.28125,2106.57764,363.16696,1564.33508,
399,0.95614266,2,0.01019789,3,0.43651477,22,22,-1,21242.49023,2099.16309,364.16382,1567.49927,
399,0.95041996,2,0.01019789,3,0.43651477,22,22,-1,21240.60352,2091.927,365.24695,1571.11218,
399,0.9444226,2,0.01019789,3,0.43651477,22,22,-1,21238.625,2084.89868,366.41245,1575.16455,
399,0.9381721,2,0.01019789,3,0.43651477,22,22,-1,21236.5625,2078.10669,367.65631,1579.64563,
399,0.9316923,2,0.01019789,3,0.43651477,22,22,-1,21234.42383,2071.58008,368.97513,1584.54211,
399,0.9250083,2,0.01019789,3,0.43651477,22,22,-1,21232.21875,2065.34644,370.36536,1589.83899,
399,0.91814756,2,0.01019789,3,0.43651477,22,22,-1,21229.95508,2059.43311,371.82361,1595.51855,
399,0.91113853,2,0.01019789,3,0.43651477,22,22,-1,21227.64258,2053.86572,373.34674,1601.5614,
399,0.90401095,2,0.01019789,3,0.43651477,22,22,-1,21225.29102,2048.66943,374.93198,1607.94617,
399,0.89669269,2,0.01019789,3,0.43651477,22,22,-1,21222.87695,2043.70325,376.3573,1614.6947,
399,0.88943207,2,0.01019789,3,0.43651477,22,22,-1,21220.48047,2038.35181,377.10501,1621.16309,
399,0.88239348,2,0.01019789,3,0.43651477,22,22,-1,21218.1582,2032.677,377.38321,1627.16919,
399,0.8755706,2,0.01019789,3,0.43651477,22,22,-1,21215.9082,2026.66162,377.21353,1632.70789,
399,0.86907798,2,0.01019789,3,0.43651477,22,22,-1,21213.76563,2020.23901,376.67551,1637.5918,
399,0.86282414,2,0.01019789,3,0.43651477,22,22,-1,21211.70313,2013.45044,375.77103,1641.95691,
399,0.8568787,2,0.01019789,3,0.43651477,22,22,-1,21209.74023,2006.39294,374.67126,1645.76318,
399,0.85123998,2,0.01019789,3,0.43651477,22,22,-1,21207.88086,1999.11243,373.43207,1649.0354,
399,0.84590185,2,0.01019789,3,0.43651477,22,22,-1,21206.11914,1991.67004,372.11072,1651.81372,
399,0.84087193,2,0.01019789,3,0.43651477,22,22,-1,21204.45898,1984.12012,370.76627,1654.11743,
399,0.83616513,2,0.01019789,3,0.43651477,22,22,-1,21202.90625,1976.49707,369.44339,1655.9458,
399,0.83179843,2,0.01019789,3,0.43651477,22,22,-1,21201.4668,1968.82666,368.17831,1657.29175,
399,0.82778716,2,0.01019789,3,0.43651477,22,22,-1,21200.14258,1961.12598,366.99567,1658.14551,
399,0.82414341,2,0.01019789,3,0.43651477,22,22,-1,21198.93945,1953.41064,365.91284,1658.50134,
399,0.82087564,2,0.01019789,3,0.43651477,22,22,-1,21197.86133,1945.69885,364.94269,1658.35986,
399,0.81799006,2,0.01019789,3,0.43651477,22,22,-1,21196.91016,1938.0116,364.09467,1657.72668,
399,0.8154912,2,0.01019789,3,0.43651477,22,22,-1,21196.08594,1930.37122,363.37534,1656.6106,
399,0.81338364,2,0.01019789,3,0.43651477,22,22,-1,21195.39063,1922.80054,362.78827,1655.02112,
399,0.81167161,2,0.01019789,3,0.43651477,22,22,-1,21194.82617,1915.32251,362.33496,1652.96851,
399,0.81035948,2,0.01019789,3,0.43651477,22,22,-1,21194.39258,1907.95996,362.01477,1650.46301,
399,0.80945164,2,0.01019789,3,0.43651477,22,22,-1,21194.09375,1900.73596,361.82593,1647.51538,
399,0.80895251,2,0.01019789,3,0.43651477,22,22,-1,21193.92773,1893.67346,361.76538,1644.13635,
399,0.80886674,2,0.01019789,3,0.43651477,22,22,-1,21193.90039,1886.79565,361.82959,1640.33691,
399,0.80919814,2,0.01019789,3,0.43651477,22,22,-1,21194.00977,1880.12537,362.01431,1636.12878,
399,0.80995041,2,0.01019789,3,0.43651477,22,22,-1,21194.25781,1873.68579,362.31506,1631.52429,
399,0.81112677,2,0.01019789,3,0.43651477,22,22,-1,21194.64648,1867.49988,362.72729,1626.5365,
399,0.81272894,2,0.01019789,3,0.43651477,22,22,-1,21195.17383,1861.5907,363.24655,1621.17993,
399,0.81475848,2,0.01019789,3,0.43651477,22,22,-1,21195.84375,1855.98096,363.86829,1615.46948,
399,0.8172152,2,0.01019789,3,0.43651477,22,22,-1,21196.6543,1850.69263,364.58771,1609.42151,
399,0.82009679,2,0.01019789,3,0.43651477,22,22,-1,21197.60547,1845.74731,365.40042,1603.05457,
399,0.82339984,2,0.01019789,3,0.43651477,22,22,-1,21198.69531,1841.16614,366.3024,1596.38843,
399,0.82711923,2,0.01019789,3,0.43651477,22,22,-1,21199.92188,1836.96912,367.28955,1589.44373,
399,0.83124769,2,0.01019789,3,0.43651477,22,22,-1,21201.28516,1833.17517,368.35767,1582.2428,
399,0.83577543,2,0.01019789,3,0.43651477,22,22,-1,21202.77734,1829.80176,369.50287,1574.80981,
399,0.84068841,2,0.01019789,3,0.43651477,22,22,-1,21204.39844,1826.85706,370.71078,1567.16882,
399,0.8458851,2,0.01019789,3,0.43651477,22,22,-1,21206.11328,1824.16528,371.758,1559.3479,
399,0.851156,2,0.01019789,3,0.43651477,22,22,-1,21207.85352,1821.54956,372.55161,1551.50525,
399,0.85637611,2,0.01019789,3,0.43651477,22,22,-1,21209.57422,1818.83142,372.95816,1543.6947,
399,0.86132634,2,0.01019789,3,0.43651477,22,22,-1,21211.20898,1815.81946,372.95309,1536.07556,
399,0.86607569,2,0.01019789,3,0.43651477,22,22,-1,21212.77539,1812.56201,372.56619,1528.58997,
399,0.87047392,2,0.01019789,3,0.43651477,22,22,-1,21214.22656,1808.96521,371.86646,1521.36597,
399,0.87450832,2,0.01019789,3,0.43651477,22,22,-1,21215.55664,1805.02649,370.88846,1514.41504,
399,0.8780356,2,0.01019789,3,0.43651477,22,22,-1,21216.7207,1800.66565,369.70834,1507.86206,
399,0.88075215,2,0.01019789,3,0.43651477,22,22,-1,21217.61719,1795.71277,368.46704,1501.97205,
399,0.88266742,2,0.01019789,3,0.43651477,22,22,-1,21218.25,1790.14575,367.12061,1496.71533,
399,0.88390207,2,0.01019789,3,0.43651477,22,22,-1,21218.65625,1784.07483,365.67786,1492.0022,
399,0.88456845,2,0.01019789,3,0.43651477,22,22,-1,21218.87695,1777.64734,364.21347,1487.7738,
399,0.88472885,2,0.01019789,3,0.43651477,22,22,-1,21218.92969,1770.96362,362.79346,1484.00562,
399,0.88440049,2,0.01019789,3,0.43651477,22,22,-1,21218.82031,1764.06934,361.45703,1480.69763,
399,0.8835839,2,0.01019789,3,0.43651477,22,22,-1,21218.55078,1756.98718,360.22702,1477.8573,
399,0.88227957,2,0.01019789,3,0.43651477,22,22,-1,21218.12109,1749.73694,359.11874,1475.49072,
399,0.88049239,2,0.01019789,3,0.43651477,22,22,-1,21217.53125,1742.3407,358.14255,1473.60034,
399,0.87823027,2,0.01019789,3,0.43651477,22,22,-1,21216.78516,1734.823,357.30524,1472.1864,
399,0.87550402,2,0.01019789,3,0.43651477,22,22,-1,21215.88672,1727.20959,356.61041,1471.24707,
399,0.87232506,2,0.01019789,3,0.43651477,22,22,-1,21214.83789,1719.52625,356.05896,1470.78027,
399,0.86870587,2,0.01019789,3,0.43651477,22,22,-1,21213.64258,1711.79956,355.65009,1470.78333,
399,0.86465925,2,0.01019789,3,0.43651477,22,22,-1,21212.30859,1704.05579,355.38147,1471.25354,
399,0.86019862,2,0.01019789,3,0.43651477,22,22,-1,21210.83594,1696.32117,355.24969,1472.18799,
399,0.85533786,2,0.01019789,3,0.43651477,22,22,-1,21209.23242,1688.6217,355.2504,1473.58374,
399,0.85009241,2,0.01019789,3,0.43651477,22,22,-1,21207.50195,1680.98438,355.37921,1475.43689,
399,0.84447801,2,0.01019789,3,0.43651477,22,22,-1,21205.64844,1673.43567,355.63153,1477.74353,
399,0.83851194,2,0.01019789,3,0.43651477,22,22,-1,21203.68164,1666.00269,356.00262,1480.49915,
399,0.83221304,2,0.01019789,3,0.43651477,22,22,-1,21201.60352,1658.71277,356.48788,1483.69775,
399,0.82560116,2,0.01019789,3,0.43651477,22,22,-1,21199.42188,1651.59277,357.08206,1487.33276,
399,0.81869906,2,0.01019789,3,0.43651477,22,22,-1,21197.14453,1644.67029,357.78049,1491.39502,
399,0.81153119,2,0.01019789,3,0.43651477,22,22,-1,21194.7793,1637.97278,358.57892,1495.87415,
399,0.80412263,2,0.01019789,3,0.43651477,22,22,-1,21192.33398,1631.52722,359.47275,1500.75916,
399,0.79650116,2,0.01019789,3,0.43651477,22,22,-1,21189.82031,1625.36035,360.45752,1506.03638,
399,0.78869659,2,0.01019789,3,0.43651477,22,22,-1,21187.24609,1619.49841,361.52921,1511.68994,
399,0.78073984,2,0.01019789,3,0.43651477,22,22,-1,21184.61914,1613.9668,362.68362,1517.70276,
399,0.77266383,2,0.01019789,3,0.43651477,22,22,-1,21181.95508,1608.79016,363.91718,1524.05505,
399,0.76436937,2,0.01019789,3,0.43651477,22,22,-1,21179.21875,1603.84741,365.02435,1530.79578,
399,0.75612569,2,0.01019789,3,0.43651477,22,22,-1,21176.5,1598.50696,365.43344,1537.24121,
399,0.74822742,2,0.01019789,3,0.43651477,22,22,-1,21173.89258,1592.79114,365.3653,1543.05652,
399,0.74067122,2,0.01019789,3,0.43651477,22,22,-1,21171.40039,1586.64844,364.81863,1548.20886,
399,0.73348123,2,0.01019789,3,0.43651477,22,22,-1,21169.02734,1580.06274,363.84937,1552.65479,
399,0.72665769,2,0.01019789,3,0.43651477,22,22,-1,21166.77734,1573.08435,362.54477,1556.41919,
399,0.7201556,2,0.01019789,3,0.43651477,22,22,-1,21164.63086,1565.81458,360.98996,1559.61194,
399,0.71397382,2,0.01019789,3,0.43651477,22,22,-1,21162.5918,1558.37097,359.30502,1562.30347,
399,0.70812786,2,0.01019789,3,0.43651477,22,22,-1,21160.66406,1550.82336,357.57281,1564.51685,
399,0.70264125,2,0.01019789,3,0.43651477,22,22,-1,21158.85352,1543.2074,355.84686,1566.24622,
399,0.69753832,2,0.01019789,3,0.43651477,22,22,-1,21157.16992,1535.54578,354.1662,1567.47693,
399,0.69284153,2,0.01019789,3,0.43651477,22,22,-1,21155.61914,1527.86121,352.56589,1568.19775,
399,0.68856907,2,0.01019789,3,0.43651477,22,22,-1,21154.21094,1520.16992,351.06918,1568.39844,
399,0.68473375,2,0.01019789,3,0.43651477,22,22,-1,21152.94531,1512.48987,349.69312,1568.0769,
399,0.6813435,2,0.01019789,3,0.43651477,22,22,-1,21151.82617,1504.84241,348.4505,1567.23914,
399,0.67840379,2,0.01019789,3,0.43651477,22,22,-1,21150.85547,1497.25073,347.35028,1565.89587,
399,0.67591894,2,0.01019789,3,0.43651477,22,22,-1,21150.03711,1489.73914,346.39841,1564.06042,
399,0.67389274,2,0.01019789,3,0.43651477,22,22,-1,21149.36719,1482.33154,345.59744,1561.74634,
399,0.67232937,2,0.01019789,3,0.43651477,22,22,-1,21148.85156,1475.05188,344.94778,1558.96765,
399,0.67123294,2,0.01019789,3,0.43651477,22,22,-1,21148.49023,1467.92346,344.44745,1555.73804,
399,0.67060757,2,0.01019789,3,0.43651477,22,22,-1,21148.2832,1460.96997,344.09372,1552.07178,
399,0.67045796,2,0.01019789,3,0.43651477,22,22,-1,21148.23438,1454.21448,343.8826,1547.9823,
399,0.67078888,2,0.01019789,3,0.43651477,22,22,-1,21148.34375,1447.68005,343.80942,1543.48328,
399,0.67160398,2,0.01019789,3,0.43651477,22,22,-1,21148.61328,1441.39001,343.86954,1538.5896,
399,0.67290753,2,0.01019789,3,0.43651477,22,22,-1,21149.04297,1435.36731,344.05795,1533.31567,
399,0.67470294,2,0.01019789,3,0.43651477,22,22,-1,21149.63477,1429.63501,344.3696,1527.67651,
399,0.67699224,2,0.01019789,3,0.43651477,22,22,-1,21150.39063,1424.21545,344.79901,1521.6886,
399,0.6797756,2,0.01019789,3,0.43651477,22,22,-1,21151.30859,1419.13098,345.34128,1515.37024,
399,0.68305218,2,0.01019789,3,0.43651477,22,22,-1,21152.39063,1414.40332,345.99139,1508.74011,
399,0.68681854,2,0.01019789,3,0.43651477,22,22,-1,21153.63281,1410.05347,346.74487,1501.81921,
399,0.69107008,2,0.01019789,3,0.43651477,22,22,-1,21155.03516,1406.10181,347.5972,1494.62915,
399,0.69579941,2,0.01019789,3,0.43651477,22,22,-1,21156.5957,1402.5675,348.54404,1487.19324,
399,0.70099652,2,0.01019789,3,0.43651477,22,22,-1,21158.31055,1399.46838,349.58127,1479.5365,
399,0.70664912,2,0.01019789,3,0.43651477,22,22,-1,21160.17578,1396.82092,350.70468,1471.68506,
399,0.71274143,2,0.01019789,3,0.43651477,22,22,-1,21162.18555,1394.63965,351.91037,1463.66687,
399,0.71925575,2,0.01019789,3,0.43651477,22,22,-1,21164.33398,1392.93787,353.19458,1455.51074,
399,0.72617257,2,0.01019789,3,0.43651477,22,22,-1,21166.61719,1391.72571,354.55099,1447.24463,
399,0.73343813,2,0.01019789,3,0.43651477,22,22,-1,21169.01367,1390.89673,355.82962,1438.86267,
399,0.74083763,2,0.01019789,3,0.43651477,22,22,-1,21171.45508,1390.19324,356.8454,1430.44263,
399,0.74833953,2,0.01019789,3,0.43651477,22,22,-1,21173.92969,1389.69617,357.74295,1422.06665,
399,0.75586271,2,0.01019789,3,0.43651477,22,22,-1,21176.41211,1389.17737,358.28494,1413.68567,
399,0.76335609,2,0.01019789,3,0.43651477,22,22,-1,21178.88477,1388.60278,358.50476,1405.33447,
399,0.77080417,2,0.01019789,3,0.43651477,22,22,-1,21181.3418,1387.96118,358.42657,1397.02295,
399,0.77810574,2,0.01019789,3,0.43651477,22,22,-1,21183.75195,1387.11865,358.0383,1388.78052,
399,0.78510731,2,0.01019789,3,0.43651477,22,22,-1,21186.06055,1385.90601,357.35873,1380.67139,
399,0.79132783,2,0.01019789,3,0.43651477,22,22,-1,21188.11328,1383.87842,356.51041,1372.94531,
399,0.7968207,2,0.01019789,3,0.43651477,22,22,-1,21189.92578,1381.01831,355.42044,1365.53381,
399,0.80170774,2,0.01019789,3,0.43651477,22,22,-1,21191.53711,1377.47607,354.11996,1358.39343,
399,0.80606908,2,0.01019789,3,0.43651477,22,22,-1,21192.97656,1373.4231,352.71658,1351.5354,
399,0.80993456,2,0.01019789,3,0.43651477,22,22,-1,21194.25195,1368.96069,351.29553,1344.98328,
399,0.81329936,2,0.01019789,3,0.43651477,22,22,-1,21195.36328,1364.12976,349.91052,1338.76184,
399,0.81614625,2,0.01019789,3,0.43651477,22,22,-1,21196.30078,1358.94739,348.59952,1332.89441,
399,0.8184554,2,0.01019789,3,0.43651477,22,22,-1,21197.06445,1353.41809,347.3851,1327.39966,
399,0.82021379,2,0.01019789,3,0.43651477,22,22,-1,21197.64453,1347.55164,346.28342,1322.29175,
399,0.82141572,2,0.01019789,3,0.43651477,22,22,-1,21198.04102,1341.3656,345.30679,1317.58179,
399,0.82205981,2,0.01019789,3,0.43651477,22,22,-1,21198.25195,1334.88245,344.46396,1313.27869,
399,0.82214743,2,0.01019789,3,0.43651477,22,22,-1,21198.28125,1328.12683,343.76028,1309.39001,
399,0.82168067,2,0.01019789,3,0.43651477,22,22,-1,21198.12695,1321.12402,343.19846,1305.9231,
399,0.82066208,2,0.01019789,3,0.43651477,22,22,-1,21197.79102,1313.89978,342.77878,1302.88489,
399,0.81909478,2,0.01019789,3,0.43651477,22,22,-1,21197.27539,1306.48022,342.50012,1300.2821,
399,0.81698233,2,0.01019789,3,0.43651477,22,22,-1,21196.57813,1298.89111,342.3598,1298.12146,
399,0.81432825,2,0.01019789,3,0.43651477,22,22,-1,21195.70117,1291.15833,342.35416,1296.4093,
399,0.8111375,2,0.01019789,3,0.43651477,22,22,-1,21194.64844,1283.30835,342.4791,1295.15198,
399,0.80741525,2,0.01019789,3,0.43651477,22,22,-1,21193.42188,1275.36743,342.7298,1294.35522,
399,0.80316842,2,0.01019789,3,0.43651477,22,22,-1,21192.01953,1267.36255,343.10144,1294.02429,
399,0.79840595,2,0.01019789,3,0.43651477,22,22,-1,21190.44922,1259.32166,343.58926,1294.16333,
399,0.79313773,2,0.01019789,3,0.43651477,22,22,-1,21188.71094,1251.27258,344.18817,1294.77588,
399,0.7873767,2,0.01019789,3,0.43651477,22,22,-1,21186.81055,1243.24402,344.89319,1295.86389,
399,0.78113806,2,0.01019789,3,0.43651477,22,22,-1,21184.75195,1235.26538,345.69983,1297.42786,
399,0.77443892,2,0.01019789,3,0.43651477,22,22,-1,21182.54102,1227.36621,346.60336,1299.46729,
399,0.76730019,2,0.01019789,3,0.43651477,22,22,-1,21180.18555,1219.57666,347.5994,1301.979,
399,0.75974488,2,0.01019789,3,0.43651477,22,22,-1,21177.69336,1211.92688,348.68362,1304.95862,
399,0.75179905,2,0.01019789,3,0.43651477,22,22,-1,21175.07227,1204.44727,349.85214,1308.39941,
399,0.74349105,2,0.01019789,3,0.43651477,22,22,-1,21172.33008,1197.16772,351.10077,1312.29321,
399,0.73485279,2,0.01019789,3,0.43651477,22,22,-1,21169.48047,1190.11816,352.4259,1316.62891,
399,0.72591799,2,0.01019789,3,0.43651477,22,22,-1,21166.5332,1183.328,353.82397,1321.39404,
399,0.71671981,2,0.01019789,3,0.43651477,22,22,-1,21163.49805,1176.80603,355.26401,1326.56494,
399,0.70724815,2,0.01019789,3,0.43651477,22,22,-1,21160.37305,1170.20959,356.26727,1331.94556,
399,0.69822007,2,0.01019789,3,0.43651477,22,22,-1,21157.39453,1163.36804,356.71991,1336.71631,
399,0.68941253,2,0.01019789,3,0.43651477,22,22,-1,21154.48828,1156.33496,356.69147,1341.1283,
399,0.68087751,2,0.01019789,3,0.43651477,22,22,-1,21151.67188,1149.1665,356.29324,1345.16187,
399,0.67263228,2,0.01019789,3,0.43651477,22,22,-1,21148.95117,1141.85742,355.56268,1348.79431,
399,0.66473395,2,0.01019789,3,0.43651477,22,22,-1,21146.3457,1134.4292,354.57382,1351.98022,
399,0.65720528,2,0.01019789,3,0.43651477,22,22,-1,21143.86133,1126.90161,353.37985,1354.70789,
399,0.65007848,2,0.01019789,3,0.43651477,22,22,-1,21141.51172,1119.29956,352.0361,1356.95996,
399,0.64338779,2,0.01019789,3,0.43651477,22,22,-1,21139.30273,1111.646,350.59091,1358.71655,
399,0.6371783,2,0.01019789,3,0.43651477,22,22,-1,21137.25391,1103.96497,349.09387,1359.94849,
399,0.63147169,2,0.01019789,3,0.43651477,22,22,-1,21135.37109,1096.27661,347.57776,1360.64795,
399,0.62635195,2,0.01019789,3,0.43651477,22,22,-1,21133.68359,1088.61987,346.11819,1360.7583,
399,0.62184143,2,0.01019789,3,0.43651477,22,22,-1,21132.19531,1081.00879,344.73654,1360.26892,
399,0.6179449,2,0.01019789,3,0.43651477,22,22,-1,21130.9082,1073.46741,343.45541,1359.19385,
399,0.614667,2,0.01019789,3,0.43651477,22,22,-1,21129.82813,1066.0249,342.29993,1357.55139,
399,0.61198509,2,0.01019789,3,0.43651477,22,22,-1,21128.94336,1058.69727,341.26624,1355.37854,
399,0.60987699,2,0.01019789,3,0.43651477,22,22,-1,21128.24609,1051.5094,340.35876,1352.71814,
399,0.60833156,2,0.01019789,3,0.43651477,22,22,-1,21127.73633,1044.48535,339.58289,1349.60156,
399,0.60734618,2,0.01019789,3,0.43651477,22,22,-1,21127.41211,1037.64636,338.94165,1346.05029,
399,0.60692215,2,0.01019789,3,0.43651477,22,22,-1,21127.27148,1031.01257,338.43579,1342.0813,
399,0.60706222,2,0.01019789,3,0.43651477,22,22,-1,21127.31836,1024.60364,338.06427,1337.71021,
399,0.60776907,2,0.01019789,3,0.43651477,22,22,-1,21127.55078,1018.43896,337.8244,1332.95239,
399,0.60904473,2,0.01019789,3,0.43651477,22,22,-1,21127.97266,1012.53796,337.71277,1327.8241,
399,0.61089092,2,0.01019789,3,0.43651477,22,22,-1,21128.58203,1006.92029,337.72577,1322.3418,
399,0.61330938,2,0.01019789,3,0.43651477,22,22,-1,21129.37891,1001.60516,337.85889,1316.52185,
399,0.61630023,2,0.01019789,3,0.43651477,22,22,-1,21130.36719,996.61163,338.10742,1310.38184,
399,0.6198619,2,0.01019789,3,0.43651477,22,22,-1,21131.54102,991.95868,338.46722,1303.94055,
399,0.62399232,2,0.01019789,3,0.43651477,22,22,-1,21132.9043,987.66492,338.93375,1297.2168,
399,0.62868726,2,0.01019789,3,0.43651477,22,22,-1,21134.45313,983.74829,339.50241,1290.23059,
399,0.6339398,2,0.01019789,3,0.43651477,22,22,-1,21136.18555,980.22577,340.16855,1283.00354,
399,0.63974071,2,0.01019789,3,0.43651477,22,22,-1,21138.09961,977.11371,340.92798,1275.55835,
399,0.64607769,2,0.01019789,3,0.43651477,22,22,-1,21140.19141,974.42731,341.77676,1267.91931,
399,0.65293604,2,0.01019789,3,0.43651477,22,22,-1,21142.45313,972.18073,342.71106,1260.11145,
399,0.66029906,2,0.01019789,3,0.43651477,22,22,-1,21144.88281,970.3866,343.7265,1252.16016,
399,0.66814464,2,0.01019789,3,0.43651477,22,22,-1,21147.4707,969.05554,344.81946,1244.09351,
399,0.67644876,2,0.01019789,3,0.43651477,22,22,-1,21150.21094,968.19678,345.98633,1235.9397,
399,0.685184,2,0.01019789,3,0.43651477,22,22,-1,21153.09375,967.81812,347.22412,1227.72827,
399,0.69432044,2,0.01019789,3,0.43651477,22,22,-1,21156.10742,967.92517,348.52945,1219.48877,
399,0.70382404,2,0.01019789,3,0.43651477,22,22,-1,21159.24219,968.52142,349.8996,1211.2522,
399,0.71366209,2,0.01019789,3,0.43651477,22,22,-1,21162.48828,969.53998,351.23007,1203.00452,
399,0.72369528,2,0.01019789,3,0.43651477,22,22,-1,21165.79883,970.79175,352.37396,1194.75366,
399,0.73374355,2,0.01019789,3,0.43651477,22,22,-1,21169.11523,972.04297,353.20599,1186.51855,
399,0.74372268,2,0.01019789,3,0.43651477,22,22,-1,21172.40625,973.12634,353.62933,1178.27405,
399,0.75360954,2,0.01019789,3,0.43651477,22,22,-1,21175.66797,974.05286,353.71024,1170.04858,
399,0.76341635,2,0.01019789,3,0.43651477,22,22,-1,21178.9043,974.84491,353.48868,1161.84521,
